Task #,Due Date,Site,Building,Equipment,Name,Interval,Status,Assigned To,Open Date,Category,Est Labor Hours,Labor Hours,Equipment Category,Updated At,Object ID
"PM-UNP-18502",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS EF-9.2 (Main Elec RM)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:08,"VKnLdrI64O"
"PM-UNP-18501",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS EF-8.1 (Loading Dock Exh)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:08,"vwPMOMhW2O"
"PM-UNP-18500",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS EF-10.2 (Water Rm Exh)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:08,"92A7Tigfmi"
"PM-UNP-18499",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS EF-10.1 (Fire Pump Rm Exh)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:08,"0kODYuVGqI"
"PM-UNP-18498",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-7.1 (Toilet Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"fB71fqfE1v"
"PM-UNP-18497",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS  F-6.1 (Smoke Vestibule Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"srpBO1V7U3"
"PM-UNP-18496",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.3 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"LJSx350YUJ"
"PM-UNP-18495",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.6 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"OlO1HUAuHG"
"PM-UNP-18494",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.4 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"lmaHEBp4bU"
"PM-UNP-18493",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.5 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"FJgCRCOrg0"
"PM-UNP-18492",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.2 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"4kmUxrqorc"
"PM-UNP-18491",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-2.1 (General Lab Exhaust)","35LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:07,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:07,"UE7j4UwJmB"
"PM-UNP-18477",2026-03-30 16:00:00,"University Park","65 Landsdowne Street","65LS ALL AHU FILTERS","65LS Semi-Annual Pre Filter Order (CW Manager)","Every 6 Months","to_do","Evan Sullivan",2026-03-15 16:00:06,"Filters (Box/Bag)","0.50","0.00","Filters (Box/Bag)",2026-03-31 16:00:10,"PM1xvW9fwA"
"PM-UNP-18468",2026-04-29 16:00:00,"University Park","88 Sidney Street","88SS AHU-2","88SS AHU-2 Annual PM (CW Manager)","Every 1 Year","in_progress","Jie Lao",2026-03-15 16:00:05,"Air Handling Unit","12.00","16.50","Air Handling Unit",2026-04-25 18:03:23,"oUNc8tKJUz"
"PM-UNP-18452",2026-04-29 16:00:00,"University Park","88 Sidney Street","88SS AHU-1","88SS AHU-1 Annual PM (CW Manager)","Every 1 Year","in_progress","Jie Lao",2026-03-15 16:00:04,"Air Handling Unit","12.00","16.50","Air Handling Unit",2026-04-25 18:03:04,"A4GXzC5jAe"
"PM-UNP-18440",2026-04-29 16:00:00,"University Park","65 Landsdowne Street","65LS P-16 (RTU-2 Freeze Protection)","65LS Boiler Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-03-15 16:00:03,"Circ Pump","1.00","0.00","Circ Pump",2026-03-15 16:00:03,"DJe7M25QJb"
"PM-UNP-18439",2026-04-29 16:00:00,"University Park","65 Landsdowne Street","65LS P-15 (RTU-1 Freeze Protection)","65LS Boiler Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-03-15 16:00:03,"Circ Pump","1.00","0.00","Circ Pump",2026-03-15 16:00:03,"5kiu6GgMar"
"PM-UNP-18433",2026-04-28 16:00:00,"University Park","750 Main Street","750MS EAHU-2C","750MS EAHU-2C Annual Major PM (CW Manager)","Every 1 Year","to_do","Eduin Sepulveda",2026-03-14 16:00:07,"Exhaust Air Handling Unit","3.00","0.00","Exhaust Air Handling Unit",2026-04-27 09:34:04,"O1k7ClvmZ9"
"PM-UNP-18430",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA Building","Drum Drip Maintenance (5 Drum Drips) - M 300 Mass Ave","Every 1 Month","to_do","Jorge Figueroa",2026-03-14 16:00:07,"Building","0.17","0.00","Building",2026-03-14 16:00:07,"aFyy6VZ97B"
"PM-UNP-18428",2026-04-28 16:00:00,"University Park","730 Main Street","730MS AHU-3","730MS AHU-3 Annual Major PM (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-14 16:00:06,"Air Handling Unit","3.00","0.00","Air Handler Unit",2026-03-14 16:00:06,"mzgMBcoYuK"
"PM-UNP-18427",2026-04-28 16:00:00,"University Park","38 Sidney Street","38SS Building","CAM-FP-Drum Drip-Monthly Fire Protection-Drum Drip Monthly","Every 1 Month","to_do","Rodney Ruff",2026-03-14 16:00:06,"Building","1.00","0.00","Building",2026-04-21 09:19:43,"Wvp4Cxns1W"
"PM-UNP-18424",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA EAV (5179) Tenant Corridor Exh","300MA Semi Annual VAV & EAV PMs (Engineer)","Every 6 Months","to_do","Jorge Figueroa",2026-03-14 16:00:06,"Terminal Device","2.00","0.00","Terminal Device",2026-03-14 16:00:06,"kOwXvKifBF"
"PM-UNP-18423",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA EAV (5177) Recycling Exh","300MA Semi Annual VAV & EAV PMs (Engineer)","Every 6 Months","to_do","Jorge Figueroa",2026-03-14 16:00:06,"Terminal Device","2.00","0.00","Terminal Device",2026-03-14 16:00:06,"MFuWugvHTR"
"PM-UNP-18421",2026-04-28 16:00:00,"University Park","750 Main Street","750MS AHU-1","750MS AHU-1 Annual Major PM (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-14 16:00:06,"Air Handling Unit","3.00","0.00","Air Handler Unit",2026-03-14 16:00:06,"yquV8MP1Pn"
"PM-UNP-18418",2026-04-28 16:00:00,"University Park","750 Main Street","750MS EAHU-2B","750MS EAHU-2B Annual Major PM (CW Manager)","Every 1 Year","to_do","Eduin Sepulveda",2026-03-14 16:00:05,"Exhaust Air Handling Unit","3.00","0.00","Exhaust Air Handling Unit",2026-04-27 09:34:04,"kLXikzulBD"
"PM-UNP-18417",2026-04-28 16:00:00,"University Park","750 Main Street","750MS EAHU-1","750MS EAHU-1 Annual Major PM (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-14 16:00:05,"Exhaust Air Handling Unit","3.00","0.00","Exhaust Air Handling Unit",2026-03-14 16:00:05,"SxGF1UVjtk"
"PM-UNP-18415",2026-04-28 16:00:00,"University Park","750 Main Street","750MS EAHU-2A","750MS EAHU-2A Annual Major PM (CW Manager)","Every 1 Year","to_do","Eduin Sepulveda",2026-03-14 16:00:05,"Exhaust Air Handling Unit","3.00","0.00","Exhaust Air Handling Unit",2026-04-27 09:34:04,"cyfUqbfoQ9"
"PM-UNP-18405",2026-04-28 16:00:00,"University Park","730 Main Street","730MS EAHU-3","750MS EAHU-3 Annual Major PM (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-14 16:00:04,"Exhaust Air Handling Unit","3.00","0.00","Exhaust Air Handling Unit",2026-03-14 16:00:04,"UyM62dURGe"
"PM-UNP-18399",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA VAV (5178) Tenant Corridor Sup","300MASemi Annual VAV with Reheat PMs (Engineer)","Every 6 Months","to_do","Jorge Figueroa",2026-03-14 16:00:03,"Terminal Device","2.00","0.00","Terminal Device",2026-03-14 16:00:03,"qmJJDV3eOO"
"PM-UNP-18398",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA VAV (5176) Recycling Sup","300MASemi Annual VAV with Reheat PMs (Engineer)","Every 6 Months","to_do","Jorge Figueroa",2026-03-14 16:00:03,"Terminal Device","2.00","0.00","Terminal Device",2026-03-14 16:00:03,"2g9Gzu7g7P"
"PM-UNP-18397",2026-04-28 16:00:00,"University Park","300 Massachusetts Avenue","300MA VAV (5176) Tenant Receiving Sup","300MASemi Annual VAV with Reheat PMs (Engineer)","Every 6 Months","to_do","Jorge Figueroa",2026-03-14 16:00:03,"Terminal Device","2.00","0.00","Terminal Device",2026-03-14 16:00:03,"pyPLtO4cSu"
"PM-UNP-17860",2026-03-31 16:00:00,"University Park","300 Massachusetts Avenue","300MA VFD-SF-3","300MA VFD Maintenance - Q, A (Engineer)","Every 1 Year","on_hold","Jorge Figueroa",2026-02-14 16:00:04,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-04-21 08:40:55,"ECDtrpATGO"
"PM-UNP-17859",2026-03-31 16:00:00,"University Park","300 Massachusetts Avenue","300MA VFD-SF-2","300MA VFD Maintenance - Q, A (Engineer)","Every 1 Year","on_hold","Jorge Figueroa",2026-02-14 16:00:04,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-04-21 08:39:09,"9wEU0IweJk"
"PM-UNP-17858",2026-03-31 16:00:00,"University Park","300 Massachusetts Avenue","300MA VFD-SF-1","300MA VFD Maintenance - Q, A (Engineer)","Every 1 Year","on_hold","Jorge Figueroa",2026-02-14 16:00:04,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-04-21 08:36:59,"wAm4r7r2Fc"
"PM-UNP-17853",2026-03-31 16:00:00,"University Park","300 Massachusetts Avenue","300MA VFD-REF-1","300MA VFD Maintenance - Q, A (Engineer)","Every 1 Year","on_hold","Jorge Figueroa",2026-02-14 16:00:04,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-04-21 08:51:58,"GNGaLO7Q2y"
"PM-UNP-17773",2026-03-30 16:00:00,"University Park","65 Landsdowne Street","65LS HV-1","65LS H&V Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-02-13 16:00:16,"Heating and Ventilating Unit","1.00","0.00","Heating and Ventilating Unit",2026-03-31 16:00:10,"PHF7yjkwnm"
